Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
10.803,11,-3.99,3.1,1,1672,5
10.805,10.6,-3.9,2.9,1,1694,5
10.831,10.6,-3.88,2.9,1,1704,5
10.843,10.6,-3.92,2.9,1,1763,5
10.867,10.6,-3.96,2.9,1,1780,5
10.879,10.2,-3.95,2.9,1,1819,5
10.903,10.2,-4.06,2.9,1,1844,5
10.924,10.2,-4.19,2.9,1,1867,5
10.936,10.2,-4.32,2.9,1,1885,5
10.948,10.2,-4.34,2.9,1,1907,5
10.971,9.8,-4.38,2.9,1,1925,5
10.983,9.8,-4.29,2.9,1,1950,5
11.007,9.8,-4.4,2.9,1,1955,5
11.019,9.8,-4.42,2.9,1,1980,5
11.042,9.4,-4.46,2.9,1,1998,5
11.068,9,-4.6,3.3,1,2006,6
11.073,9,-4.65,3.3,1,2018,6
11.087,9,-4.81,3.3,1,2027,6
11.119,8.6,-4.77,3.3,1,2037,6
11.131,8.6,-5.06,3.3,1,2046,6
11.157,8.6,-5.04,3.3,1,2051,6
11.161,8.6,-5.22,3.6,1,2052,6
11.183,8.6,-5.23,3.6,1,2050,6
11.209,8.6,-5.35,3.6,1,2046,6
11.22,8.2,-5.35,3.6,1,2038,6
11.246,8.2,-5.31,4,1,2037,6
11.258,8.2,-5.33,4,1,2028,6
11.269,7.8,-5.35,4,1,2027,6
11.294,7.8,-5.38,4.3,1,2015,6
11.306,7.8,-5.49,4.3,1,2008,6
11.33,7.8,-5.51,4.3,1,1998,6
11.343,7.8,-5.49,4.3,1,1976,6
11.365,7.8,-5.49,4.5,1,1970,6
11.389,7.8,-5.49,4.5,1,1952,6
11.4,7.8,-5.5,4.5,1,1941,6
11.425,7.8,-5.45,4.5,1,1917,6
11.429,7.8,-5.44,4.5,1,1913,6
11.441,7.8,-5.33,5,1,1896,7
11.456,7.8,-5.28,5,1,1871,7
11.478,7.8,-5.22,5,1,1867,7
11.507,7.8,-5.28,5.2,1,1841,7
11.529,7.8,-5.21,5.2,1,1821,7
11.541,7.8,-5.31,5.2,1,1791,7
11.563,7.8,-5.31,5.5,1,1785,7
11.575,7.8,-5.33,5.5,1,1765,7
11.589,7.8,-5.27,5.5,1,1741,7
11.611,7.8,-5.31,5.5,1,1721,7
11.628,7.8,-5.31,5.7,1,1701,7
11.642,7.8,-5.22,6.2,1,1679,7
11.658,7.8,-5.22,6.2,1,1659,7
11.671,7.8,-5.2,6.4,1,1638,7
11.693,7.8,-5.19,6.4,1,1621,7
11.706,7.5,-5.19,6.4,1,1604,7
11.728,7.5,-5.13,6.4,1,1586,7
11.74,7.5,-5.04,6.7,1,1567,7
11.755,7.5,-5.04,6.7,1,1562,7
11.772,7.1,-4.98,6.7,1,1546,7
11.785,7.1,-4.96,6.9,1,1536,7
11.807,7.5,-4.94,6.9,1,1525,7
11.829,7.5,-4.94,6.9,1,1523,7
11.841,7.8,-4.94,7.4,1,1532,8
11.863,8.2,-4.97,7.4,1,1543,8
11.897,8.2,-4.97,7.4,1,1548,8
11.915,9,-4.93,6.9,1,1579,8
11.926,9,-4.86,6.9,1,1605,8
11.938,9.4,-4.8,6.7,1,1605,8
11.95,9.4,-4.71,6.4,1,1643,8
11.976,9.4,-4.51,6.2,1,1651,8
11.988,9.4,-4.37,6.2,1,1676,8
12.013,9,-4.37,6,1,1702,8
12.025,8.6,-4.33,6,1,1725,8
12.051,7.8,-4.28,5.7,1,1735,8
12.063,7.5,-4.27,6,1,1749,8
12.088,7.1,-4.46,6,1,1747,8
12.103,7.1,-4.65,6.2,1,1740,8
12.118,7.1,-4.73,6.4,1,1730,8
12.13,7.1,-4.87,6.4,1,1726,8
12.16,7.5,-5.07,6.7,1,1712,8
12.162,7.5,-5.07,7.4,1,1687,9
12.174,7.5,-5.14,7.4,1,1670,9
12.208,7.5,-5.15,7.6,1,1655,9
12.22,7.5,-5.18,7.6,1,1650,9
12.242,7.8,-5.23,7.6,1,1651,9
12.244,7.8,-5.23,7.6,1,1658,9
12.269,8.2,-5.27,7.6,1,1672,9
12.283,8.6,-5.23,7.6,1,1694,9
12.305,8.6,-5.19,7.4,1,1706,9
12.328,8.6,-5.18,7.4,1,1734,9
12.34,8.6,-5.17,7.1,1,1753,9
12.371,8.2,-4.97,7.1,1,1775,9
12.376,8.2,-4.97,7.1,1,1796,9
12.381,7.8,-5.03,6.9,1,1815,9
12.396,7.8,-5.01,6.9,1,1823,9
12.408,7.8,-5.04,7.1,1,1841,9
12.43,7.8,-5.2,7.1,1,1841,9
12.443,7.8,-5.21,7.1,1,1840,9
12.455,7.8,-5.25,7.1,1,1840,9
12.467,7.5,-5.34,7.1,1,1831,9
12.489,7.5,-5.31,7.1,1,1829,9
12.51,7.5,-5.42,7.4,1,1820,9
12.537,7.5,-5.5,7.4,1,1804,9
12.542,7.5,-5.44,7.4,1,1801,9
12.564,7.8,-5.54,8.1,1,1795,9
12.577,7.8,-5.59,8.1,1,1779,9
12.599,7.8,-5.51,8.3,1,1772,9
12.611,8.2,-5.5,8.3,1,1777,9
12.623,8.6,-5.57,8.1,1,1780,9
12.645,8.6,-5.47,8.1,1,1789,9
12.657,9,-5.37,8.1,1,1790,9
12.669,8.6,-5.38,7.9,1,1813,9
12.691,8.6,-5.27,7.9,1,1818,9
12.703,8.6,-5.19,7.6,1,1832,9
12.715,8.2,-5.15,7.6,1,1849,9
12.747,8.2,-5.1,7.4,1,1880,9
12.774,7.8,-5.21,7.4,1,1887,9
12.786,7.8,-5.25,7.4,1,1899,9
12.813,7.5,-5.34,7.6,1,1904,9
12.825,7.5,-5.35,7.6,1,1902,9
12.853,7.5,-5.47,7.6,1,1901,9
12.874,7.5,-5.59,7.6,1,1898,9
12.885,7.5,-5.64,7.9,1,1892,9
12.897,7.5,-5.61,7.9,1,1891,9
12.909,7.5,-5.66,7.9,1,1882,9
12.921,7.8,-5.64,7.9,1,1881,9
12.943,7.8,-5.72,7.9,1,1879,9
12.965,8.2,-5.69,7.9,1,1879,9
12.988,8.2,-5.6,7.9,1,1882,9
13.001,8.2,-5.49,7.6,1,1887,9
13.029,7.8,-5.52,7.6,1,1899,9
13.041,7.8,-5.46,7.6,1,1908,9
13.069,7.8,-5.49,7.6,1,1916,9
13.074,7.8,-5.5,7.6,1,1919,9
13.086,7.8,-5.43,7.6,1,1935,9
13.098,7.8,-5.45,7.6,1,1938,9
13.12,7.8,-5.44,8.1,1,1951,10
13.133,7.8,-5.51,7.9,1,1952,10
13.158,7.8,-5.52,7.9,1,1960,10
13.17,7.8,-5.55,7.9,1,1962,10
13.181,7.8,-5.55,7.9,1,1970,10
13.198,7.8,-5.61,7.9,1,1970,10
13.221,7.8,-5.61,7.9,1,1974,10
13.237,7.8,-5.61,7.9,1,1973,10
13.249,7.8,-5.63,7.9,1,1977,10
13.261,7.5,-5.69,7.9,1,1966,10
13.286,7.5,-5.69,8.1,1,1960,10
13.308,7.5,-5.71,8.1,1,1946,10
13.32,7.5,-5.64,8.1,1,1941,10
13.349,7.5,-5.68,8.3,1,1934,10
13.351,7.5,-5.66,8.3,1,1933,10
13.364,7.5,-5.69,8.3,1,1937,10
13.388,7.5,-5.7,8.3,1,1938,10
13.4,7.5,-5.74,8.3,1,1942,10
13.412,7.8,-5.7,8.3,1,1959,10
13.43,7.8,-5.7,8.3,1,1967,10
13.443,8.2,-5.72,8.1,1,1980,10
13.469,8.2,-5.48,8.1,1,1992,10
13.481,8.6,-5.48,7.9,1,2010,10
13.493,8.6,-5.39,7.9,1,2013,10
13.505,8.6,-5.59,7.9,1,2022,10
13.528,8.6,-5.35,7.6,1,2039,10
13.556,8.6,-5.52,7.6,1,2048,10
13.568,8.6,-5.55,7.6,1,2050,10
13.58,8.6,-5.49,7.6,1,2054,10
13.603,8.2,-5.46,7.6,1,2052,10
13.63,8.2,-5.45,7.6,1,2053,10
13.634,8.2,-5.42,7.6,1,2047,10
13.656,8.2,-5.45,7.6,1,2034,10
13.679,7.8,-5.45,7.6,1,2032,10
13.693,7.8,-5.55,7.6,1,2020,10
13.705,7.8,-5.34,7.9,1,2014,10
13.727,8.2,-5.57,7.9,1,2013,10
13.739,8.2,-5.57,7.9,1,2010,10
13.763,8.6,-5.56,7.9,1,2009,10
13.786,9,-5.38,7.9,1,2010,10
13.808,9.4,-5.28,7.6,1,2021,10
13.82,9.4,-5.44,7.6,1,2034,10
13.843,9.8,-5.13,7.4,1,2037,10
13.863,10.2,-5.32,7.4,1,2055,10
13.875,10.2,-5.03,7.1,1,2070,10
13.897,10.2,-5.09,7.4,1,2079,11
13.909,10.2,-4.99,7.1,1,2098,11
13.921,10.2,-5,7.1,1,2110,11
13.944,10.2,-4.71,6.9,1,2120,11
13.969,10.2,-4.67,6.9,1,2127,11
13.981,10.2,-4.84,6.9,1,2133,11
14.005,9.8,-4.81,6.9,1,2137,11
14.009,9.8,-4.72,6.9,1,2137,11
14.021,9.8,-4.67,6.9,1,2135,11
14.036,9.8,-4.86,6.9,1,2134,11
14.062,9.4,-4.83,6.9,1,2129,11
14.087,9.4,-4.84,6.9,1,2127,11
14.092,9.4,-4.85,6.9,1,2121,11
14.104,9.4,-5.01,6.9,1,2119,11
14.134,9.4,-5.02,7.1,1,2114,11
14.146,9.4,-5.03,7.1,1,2107,11
14.173,9.4,-5.14,7.1,1,2108,11
14.194,9.4,-5.1,7.1,1,2110,11
14.206,9.4,-4.98,7.1,1,2113,11
14.218,9.4,-5.09,7.1,1,2121,11
14.232,9.4,-5.11,7.1,1,2129,11
14.249,9.4,-5.06,7.1,1,2151,11
14.271,9.8,-5.16,7.1,1,2160,11
14.283,9.4,-5.2,7.1,1,2171,11
14.295,9.4,-5.19,7.1,1,2181,11
14.307,9.4,-5.31,7.1,1,2191,11
14.335,9.4,-5.25,6.9,1,2205,11
14.347,9.4,-5.32,6.9,1,2208,11
14.359,9.4,-5.23,6.9,1,2221,11
14.386,9.4,-5.23,6.9,1,2227,11
14.404,9.4,-5.37,7.4,1,2229,11
14.416,9.4,-5.4,7.4,1,2233,11
14.428,9,-5.57,7.4,1,2235,11
14.439,9,-5.47,7.6,1,2229,11
14.465,8.6,-5.48,7.6,1,2231,11
14.477,8.2,-5.64,7.6,1,2225,11
14.489,7.8,-5.8,7.9,1,2221,11
14.511,7.8,-5.86,7.9,1,2220,11
14.537,7.8,-5.91,8.1,1,2215,11
14.549,7.8,-6.06,8.1,1,2214,11
14.561,7.8,-6.04,8.1,1,2212,11
14.587,7.8,-6.24,8.3,1,2209,11
14.603,7.8,-6.17,8.3,1,2213,11
14.615,8.2,-6.39,8.3,1,2215,11
14.637,8.2,-6.38,8.3,1,2224,11
14.649,8.6,-6.43,8.3,1,2233,11
14.661,8.6,-6.33,8.3,1,2237,11
14.683,9,-6.43,8.3,1,2249,11
14.705,9,-6.31,8.1,1,2262,11
14.741,9,-6.35,8.1,1,2276,11
14.753,9,-6.15,7.9,1,2294,11
14.779,9,-6.17,7.6,1,2296,11
14.791,9,-5.96,7.6,1,2306,11
14.819,9,-6.09,7.6,1,2316,11
14.822,8.6,-6.2,7.6,1,2316,11
14.84,8.2,-6.03,7.6,1,2319,11
14.867,8.2,-6.15,7.6,1,2322,11
14.878,8.2,-6.1,7.6,1,2318,11
14.902,8.2,-6.15,7.9,1,2314,11
14.914,8.2,-6.3,7.9,1,2311,11
14.931,8.2,-6.33,7.9,1,2304,11
14.954,8.2,-6.4,8.1,1,2296,11
14.98,8.2,-6.36,8.6,1,2293,12
14.991,8.2,-6.52,8.6,1,2288,12
15.021,8.2,-6.41,8.6,1,2286,12
15.023,8.2,-6.5,8.6,1,2287,12
15.045,8.6,-6.41,8.6,1,2293,12
15.072,8.6,-6.47,8.6,1,2301,12
15.1,8.6,-6.45,8.6,1,2306,12
15.102,8.6,-6.42,8.6,1,2314,12
15.124,8.6,-6.51,8.3,1,2327,12
15.146,9,-6.36,8.1,1,2344,12
15.158,9,-6.45,8.1,1,2357,12
15.181,9,-6.31,8.1,1,2359,12
15.194,9,-6.27,8.1,1,2371,12
15.206,9,-6.39,7.9,1,2371,12
15.233,9,-6.11,7.9,1,2379,12
15.245,8.6,-6.19,7.9,1,2384,12
15.267,8.6,-6.26,7.9,1,2383,12
15.294,8.2,-6.1,7.9,1,2382,12
15.306,8.2,-6.45,8.1,1,2378,12
15.33,8.2,-6.31,8.1,1,2375,12
15.361,8.2,-6.33,8.1,1,2367,12
15.365,8.2,-6.59,8.3,1,2360,12
15.38,8.2,-6.43,8.3,1,2350,12
15.406,8.2,-6.67,8.3,1,2350,12
15.427,8.6,-6.53,8.6,1,2348,12
15.439,8.6,-6.51,8.6,1,2346,12
15.45,8.6,-6.58,8.6,1,2350,12
15.475,8.6,-6.44,8.6,1,2351,12
15.479,9,-6.53,8.3,1,2357,12
15.491,9,-6.64,8.3,1,2365,12
15.506,9,-6.41,8.3,1,2371,12
15.534,9,-6.48,8.1,1,2381,12
15.546,9,-6.5,8.1,1,2391,12
15.558,9,-6.26,7.9,1,2400,12
15.58,8.6,-6.39,7.9,1,2412,12
15.612,8.6,-6.45,7.9,1,2422,12
15.614,8.2,-6.33,7.9,1,2427,12
15.626,8.2,-6.45,7.9,1,2435,12
15.638,8.2,-6.59,8.1,1,2441,12
15.65,8.2,-6.54,8.1,1,2441,12
15.674,8.2,-6.45,8.1,1,2441,12
15.686,7.8,-6.77,8.3,1,2437,12
15.704,7.8,-6.73,8.3,1,2436,12
15.716,7.8,-6.63,8.3,1,2430,12
15.728,7.8,-6.64,8.6,1,2421,12
15.74,7.8,-6.92,8.6,1,2420,12
15.755,7.8,-6.94,8.6,1,2417,12
15.773,7.8,-6.8,8.6,1,2410,12
15.785,7.8,-6.97,8.8,1,2406,12
15.807,8.2,-7.02,9.3,1,2400,12
15.819,8.2,-6.9,9.3,1,2403,12
15.841,8.2,-7.06,9.3,1,2400,12
15.853,8.2,-7.07,9.3,1,2401,12
15.878,8.6,-6.79,9.3,1,2408,12
15.889,8.6,-6.97,9.3,1,2414,12
15.905,8.6,-6.99,9,1,2417,12
15.927,8.6,-6.76,9,1,2431,12
15.939,8.2,-6.89,9,1,2438,12
15.964,8.2,-6.95,9,1,2441,12
15.984,8.2,-6.67,8.8,1,2455,12
16.007,8.2,-6.92,8.8,1,2462,12
16.019,8.2,-6.89,8.8,1,2470,12
16.041,8.2,-6.8,8.8,1,2468,12
16.054,7.8,-6.96,9,1,2472,12
16.07,7.8,-6.94,9,1,2475,12
16.093,7.5,-6.82,9,1,2472,12
16.109,7.5,-7.12,9,1,2470,12
16.131,7.1,-7.17,9.3,1,2462,12
16.143,7.1,-7.14,9.5,1,2462,12
16.155,6.7,-7.3,9.8,1,2457,12
16.177,6.3,-7.39,9.8,1,2450,12
16.189,5.9,-7.34,10,1,2447,12
16.201,5.5,-7.46,10.2,1,2440,12
16.224,4.7,-7.68,10.5,1,2431,12
16.236,4.3,-7.76,10.7,1,2432,12
16.248,2.4,-7.75,11,1,2427,12
16.28,0,-8.15,11.7,1,2415,12
16.309,0,-8.24,12.1,1,2413,12
16.31,0,-8.55,12.9,1,2409,12
16.316,0,-8.69,13.3,1,2399,12
16.33,0,-8.86,14.3,1,2388,12
16.352,0,-8.91,15,1,2371,12
16.371,0,-9.26,16.9,1,2354,12
16.384,0,-9.43,17.9,1,2347,12
16.407,0,-9.59,18.8,1,2336,12
16.419,0,-9.8,19.5,1,2319,12
16.431,0,-9.85,20.2,1,2315,12
16.453,0,-9.95,21.2,1,2285,12
16.465,0,-10.12,21.9,1,2273,12
16.491,0,-10.3,22.9,1,2258,12
16.504,0,-10.45,23.6,1,2237,12
16.516,0,-10.55,24.1,1,2218,12
16.528,0,-10.71,24.5,1,2204,12
16.55,0,-10.8,25,1,2195,12
16.569,0,-10.85,25.5,1,2183,12
16.577,0,-10.95,25.7,1,2174,12
16.592,0,-10.97,26,1,2161,12
16.605,0,-11.05,26.4,1,2141,12
16.617,0,-11.12,26.7,1,2137,12
16.639,0,-11.14,27.1,1,2117,12
16.651,0,-11.2,27.4,1,2114,12
16.673,0,-11.2,27.6,1,2089,12
16.685,0,-11.27,28.1,1,2077,12
16.705,0,-11.34,28.8,1,2059,12
16.735,0,-11.4,29.1,1,2029,12
16.74,0,-11.42,29.3,1,2022,12
16.762,0,-11.44,29.3,1,2001,12
16.774,0,-11.46,29.8,1,1993,12
16.786,0,-11.47,29.8,1,1971,12
16.808,0,-11.5,30,1,1959,12
16.836,0,-11.51,30.2,0,1932,12
16.848,0,-11.5,30,2,1927,12
16.86,0,-11.49,30,2,1912,12
16.883,0,-11.46,30,2,1887,12
16.891,0,-11.44,30,2,1882,12
16.916,0,-11.49,30.5,2,1855,12
16.928,0,-11.46,30.2,2,1841,12
16.94,0,-11.44,30,2,1836,12
16.962,0,-11.46,30.2,2,1806,12
16.986,0,-11.42,30.2,2,1800,12
16.99,0,-11.42,30.2,2,1779,12
17.003,0,-11.43,30.5,2,1751,12
17.038,0,-11.38,30.2,2,1746,12
17.05,0,-11.36,30.5,2,1719,12
17.073,0,-11.38,30,2,1705,12
17.097,0,-11.36,30.2,2,1689,12
17.109,0,-11.3,30.2,2,1680,12
17.121,0,-11.29,30.2,2,1661,12
17.133,0,-11.28,30,2,1642,12
17.145,0,-11.27,30,2,1642,12
17.17,0,-11.26,30,2,1624,12
17.185,0,-11.22,30.5,2,1595,12
17.203,0,-11.18,30.5,2,1561,12
17.229,0,-11.13,30.5,2,1554,12
17.24,0.4,-11.13,30.5,2,1532,12
17.262,0.8,-11.1,30.5,2,1498,12
17.264,0.8,-11.07,31.2,2,1475,12
17.286,0.4,-11.03,31,2,1455,12
17.298,0.4,-11.03,30.7,2,1447,12
17.32,0.8,-10.96,30.7,2,1421,12
17.333,0.4,-10.9,30.2,2,1421,12
17.351,0.8,-10.9,30.7,2,1380,12
17.373,0.8,-10.78,30.7,2,1350,12
17.399,0.8,-10.78,30.7,2,1333,12
17.417,0.8,-10.69,28.6,2,1316,12
17.429,0.8,-10.62,28.3,2,1302,12
17.441,0.8,-10.53,28.1,2,1302,12
17.465,0.8,-10.53,28.1,2,1285,12
17.469,0.8,-10.43,27.9,2,1278,12
17.481,1.2,-10.43,27.6,2,1276,12
17.505,1.2,-10.35,27.4,2,1269,12
17.52,1.2,-10.26,26.9,2,1276,12
17.542,1.6,-10.18,26.2,2,1287,12
17.555,2,-10.18,25.7,2,1291,12
17.57,1.6,-10.1,25.2,2,1304,12
17.585,1.6,-10.01,25,2,1311,12
17.607,2,-9.94,24.8,2,1327,12
17.629,2,-9.91,24.1,2,1339,12
17.641,2,-9.91,23.8,2,1343,12
17.666,2,-9.84,23.8,2,1345,12
17.678,2,-9.76,23.6,2,1345,12
17.689,1.6,-9.71,23.6,2,1345,12
17.713,1.6,-9.71,23.6,2,1342,12
17.736,2,-9.69,23.6,2,1330,12
17.748,2,-9.64,23.6,2,1330,12
17.763,2,-9.57,23.6,2,1326,12
17.775,2,-9.57,23.3,2,1322,12
17.787,2,-9.52,23.3,2,1321,12
17.809,2.4,-9.52,23.3,2,1317,12
17.833,2.7,-9.52,23.1,2,1316,12
17.845,3.5,-9.48,22.9,2,1316,12
17.873,3.5,-9.39,22.6,2,1313,12
17.899,3.5,-9.33,22.1,2,1314,12
17.911,3.5,-9.28,21.9,2,1314,12
17.938,3.5,-9.18,21.4,2,1316,12
17.943,3.5,-9.07,21,2,1316,12
17.955,3.5,-9.07,20.5,2,1317,12
17.988,3.5,-9.02,20.2,2,1320,12
18,3.5,-8.99,19.8,2,1322,12
18.012,3.5,-8.93,19.5,2,1326,12
18.026,3.5,-8.85,19.3,2,1326,12
18.059,3.5,-8.85,19,2,1329,12
18.071,3.5,-8.82,18.8,2,1329,12
18.083,3.5,-8.79,18.3,2,1335,12
18.097,3.5,-8.79,18.1,2,1337,12
18.129,3.5,-8.65,17.9,2,1341,12
18.141,3.5,-8.65,17.6,2,1342,12
18.153,3.1,-8.63,17.6,2,1345,12
18.175,3.1,-8.63,17.4,2,1340,12
18.187,3.1,-8.63,17.6,2,1340,12
18.2,3.1,-8.58,17.6,2,1334,12
18.222,2.7,-8.52,17.9,2,1312,12
18.245,2.7,-8.51,17.9,2,1312,12
18.267,2.7,-8.5,17.9,2,1286,12
18.289,2.7,-8.46,18.1,2,1283,12
18.303,2.7,-8.46,18.3,2,1279,12
18.319,3.1,-8.44,18.1,2,1280,12
18.341,3.1,-8.42,18.1,2,1283,12
18.367,3.1,-8.37,17.9,2,1287,12
18.379,3.1,-8.36,17.9,2,1289,12
18.391,3.1,-8.36,17.6,2,1297,12
18.413,3.1,-8.34,17.6,2,1299,12
18.437,3.1,-8.27,17.4,2,1307,12
18.449,3.1,-8.27,17.1,2,1309,12
18.461,3.1,-8.25,17.1,2,1315,12
18.473,3.1,-8.25,16.9,2,1323,12
18.485,3.1,-8.19,16.9,2,1323,12
18.507,3.1,-8.19,16.7,2,1326,12
18.53,3.5,-8.15,16.9,2,1321,12
18.556,3.1,-8.15,16.7,2,1319,12
18.568,3.1,-8.13,16.9,2,1312,12
18.58,3.1,-8.05,16.9,2,1308,12
18.602,3.1,-8.05,17.1,2,1294,12
18.616,3.1,-8.01,17.1,2,1286,12
18.637,3.5,-7.99,17.1,2,1282,12
18.649,3.5,-7.99,17.1,2,1276,12
18.663,3.5,-7.91,17.1,2,1277,12
18.677,3.5,-7.86,17.1,2,1280,12
18.699,3.5,-7.85,16.9,2,1282,12
18.711,3.5,-7.85,16.9,2,1286,12
18.734,3.5,-7.79,16.9,2,1290,12
18.754,3.1,-7.77,16.7,2,1300,12
18.766,3.1,-7.77,16.4,2,1303,12
18.783,2.7,-7.75,16.4,2,1310,12
18.8,2.7,-7.71,16.4,2,1310,12
18.813,2.4,-7.71,16.4,2,1316,12
18.838,2.4,-7.71,16.4,2,1318,12
18.842,2.4,-7.74,16.4,2,1318,12
18.857,2,-7.74,16.4,2,1318,12
18.889,2,-7.74,16.7,2,1312,12
18.901,1.6,-7.81,17.1,2,1301,12
18.913,1.6,-7.81,17.4,2,1285,12
18.946,2,-7.85,17.6,2,1278,12
18.958,2,-7.82,17.9,2,1274,12
18.981,2.4,-7.85,17.9,2,1274,12
18.993,2.4,-7.85,17.9,2,1277,12
19.005,2.4,-7.89,17.9,2,1278,12
19.017,2.4,-7.86,17.6,2,1280,12
19.04,2.4,-7.86,17.6,2,1288,12
19.067,2.4,-7.85,17.6,2,1288,12
19.079,2.4,-7.87,17.4,2,1299,12
19.091,2.4,-7.86,17.4,2,1302,12
19.103,2.4,-7.86,17.4,2,1304,12
19.125,2.4,-7.88,17.4,2,1311,12
19.148,2,-7.91,17.4,2,1311,12
19.163,2,-7.9,17.4,2,1314,12
19.185,1.6,-7.9,17.4,2,1314,12
19.209,1.6,-7.91,17.6,2,1307,12
19.221,1.6,-7.97,17.6,2,1307,12
19.233,0,-7.98,17.9,2,1288,12
19.245,0,-7.98,18.3,2,1284,12
19.271,0,-7.97,18.6,2,1278,12
19.283,0,-8.05,18.8,2,1267,12
19.295,0,-8.05,19,2,1267,12
19.306,0,-8.13,19.3,2,1268,12
19.328,0,-8.15,19.3,2,1269,12
19.346,0,-8.15,19.5,2,1270,12
19.358,0,-8.21,19.5,2,1274,12
19.37,0,-8.27,19.5,2,1275,12
19.381,0,-8.27,19.8,2,1278,12
19.405,0,-8.31,19.8,2,1283,12
19.417,0,-8.37,20,2,1283,12
19.429,0,-8.37,20,2,1283,12
19.451,0,-8.4,20,2,1288,12
19.463,0,-8.44,20.2,2,1287,12
19.488,0,-8.44,20.5,2,1288,12
19.509,0,-8.55,20.5,2,1288,12
19.52,0,-8.62,19.8,2,1284,11
19.543,0,-8.69,19.8,2,1284,11
19.545,0,-8.69,20,2,1284,11
19.556,0,-8.81,20,2,1284,11
19.568,0,-8.81,20.2,2,1278,11
19.59,0,-8.9,20.2,2,1280,11
19.604,0,-8.97,20.5,2,1279,11
19.627,0,-9.07,20.5,2,1279,11
19.655,0,-9.07,20.7,2,1280,11
19.667,0,-9.17,20.7,2,1276,11
19.678,0,-9.25,21,2,1275,11
19.701,0,-9.35,21,2,1275,11
19.731,0,-9.35,21,2,1272,11
19.734,0,-9.42,21.2,2,1273,11
19.745,0,-9.42,21.2,2,1273,11
19.776,0,-9.57,21.2,2,1275,11
19.798,0,-9.64,21.4,2,1277,11
19.81,0,-9.64,21.4,2,1277,11
19.821,0,-9.68,21.4,2,1280,11
19.853,0,-9.75,21.7,2,1279,11
19.865,0,-9.75,21.7,2,1280,11
19.877,0,-9.81,21.7,2,1282,11
19.889,0,-9.84,21.7,2,1282,11
19.911,0,-9.91,21.9,2,1280,11
19.923,0,-9.91,21.9,2,1280,11
19.935,0,-9.96,22.1,2,1279,11
19.947,0,-9.99,22.1,2,1279,11
19.979,0,-9.99,22.1,2,1279,11
20.001,0,-10.07,22.4,2,1276,11
20.025,0,-10.07,22.6,2,1274,11
20.029,0,-10.1,22.6,2,1274,11
20.041,0,-10.1,22.6,2,1272,11
20.07,0,-10.12,22.9,2,1270,11
20.081,0,-10.14,22.9,2,1266,11
20.11,0,-10.14,23.1,2,1265,11
20.114,0,-10.17,23.1,2,1264,11
20.136,0,-10.2,23.1,2,1260,11
20.148,0,-10.2,23.1,2,1260,11
20.17,0,-10.21,23.1,2,1258,11
20.182,0,-10.21,23.3,2,1256,11
20.195,0,-10.24,23.3,2,1257,11
20.207,0,-10.24,23.3,2,1256,11
20.235,0,-10.26,23.3,2,1255,11
20.247,0,-10.27,23.3,2,1255,11
20.259,0,-10.26,23.6,2,1254,11
20.271,0,-10.26,23.8,2,1253,11
20.286,0,-10.34,24.3,2,1253,11
20.302,0,-10.34,24.3,2,1262,11
20.329,0,-10.45,24.8,2,1269,11
20.343,0,-10.51,25,2,1276,11
20.355,0,-10.51,25,2,1276,11
20.367,0,-10.59,25.5,2,1280,11
20.399,0,-10.67,25.7,2,1285,11
20.411,0,-10.74,26,2,1287,11
20.423,0,-10.8,26.2,2,1288,11
20.435,0,-10.8,26.4,2,1294,11
20.458,0,-10.84,26.7,2,1294,11
20.473,0,-10.88,26.9,2,1295,11
20.491,0,-10.88,27.1,2,1296,11
20.503,0,-10.95,27.4,2,1297,11
20.515,0,-10.95,27.4,2,1298,11
20.527,0,-10.97,27.6,2,1299,11
20.539,0,-10.97,27.9,2,1299,11
20.563,0,-10.97,27.9,2,1296,11
20.58,0,-11.01,28.1,2,1298,11
20.591,0,-11.06,28.3,2,1299,11
20.619,0,-11.06,28.6,2,1296,11
20.623,0,-11.05,28.6,2,1296,11
20.637,0,-11.06,28.8,2,1296,11
20.666,0,-11.06,28.8,2,1294,11
20.678,0,-11.09,29.3,2,1293,11
20.69,0,-11.1,29.5,2,1290,11
20.713,0,-11.13,29.5,2,1290,11
20.736,0,-11.14,29.5,2,1289,11
20.748,0,-11.14,29.8,2,1282,11
20.76,0,-11.13,30,2,1280,11
20.785,0,-11.16,30.2,2,1278,11
20.797,0,-11.17,30.2,2,1278,11
20.809,0,-11.17,30.5,2,1274,11
20.821,0,-11.16,30.5,2,1274,11
20.846,0,-11.16,30.7,2,1266,11
20.861,0,-11.18,31,2,1265,11
20.883,0,-11.2,29.3,2,1258,11
20.899,0,-11.19,29.5,2,1258,11
20.911,0,-11.19,29.5,2,1253,11
20.939,0,-11.19,29.8,2,1247,11
20.944,0,-11.19,29.8,2,1246,11
20.965,0,-11.19,29.8,2,1242,11
20.99,0,-11.19,30,2,1235,11
21.001,0,-11.2,30.2,2,1229,11
21.025,0,-11.19,30.2,2,1229,11
21.041,0,-11.19,30.5,2,1217,11
21.067,0,-11.19,30.5,2,1216,11
21.079,0,-11.2,30.5,2,1211,11
21.093,0,-11.2,30.5,2,1207,11
